id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
203g7fm0928en660kjh71g8n,e83j88r6-88r3-3629-wp48-408f3g4288a1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/397i4e73-k494-35xf-9r8i-w619ub9n4125/content/397i4e73-k494-35xf-9r8i-w619ub9n4125,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/397i4e73-k494-35xf-9r8i-w619ub9n4125/content/397i4e73-k494-35xf-9r8i-w619ub9n4125,2,enye3t.pdf,41925l27-9h65-3728-4l80-m68r8050na17,61405g79-y875-2jl0-rc0g-rwr9871s34fn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a82knu40-g4k8-5231-98p8-022349x0p150/thumbs/a82knu40-g4k8-5231-98p8-022349x0p150,0.0,0.0,970,1011,20.1,41.17,960,996,Cyan,Unchanged,LINE,NORMAL,0.96,PREFLIGHT_OK,1,2020-03-26 23:09:43,Magenta,Unspecified,LACK,OPAQUE,0.23,Yellow,Unspecified,LINE,NORMAL,0.69,Black,Overprint,LACK,NORMAL,0.19,Sky,0.1,0.07,0.04,0.0,Unchanged,PRINTING,OPAQUE,0.33,72,0,11,1,F47,0.75,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,Poster
192e9xq9835sa518yby19w9u,w34k44g9-81t4-2349-zs43-583w7g7294h7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/441i8c11-g914-67bk-9q0x-l035yp4b2335/content/441i8c11-g914-67bk-9q0x-l035yp4b2335,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/441i8c11-g914-67bk-9q0x-l035yp4b2335/content/441i8c11-g914-67bk-9q0x-l035yp4b2335,1,aarent3u.pdf,77198w10-1a49-0188-7n88-o72k8646cd74,74178r64-v251-4as1-gj7q-dgg7044g51ao,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n54zmw64-e8p9-4536-86h8-237993w5k531/thumbs/n54zmw64-e8p9-4536-86h8-237993w5k531,0.0,0.0,970,981,15.1,32.1,957,966,Cyan,Overprint,PRINTING,OPAQUE,0.58,PREFLIGHT_OK,1,2015-06-15 17:58:36,Magenta,Overprint,PRINTING,NORMAL,0.78,Yellow,Unchanged,LINE,OPAQUE,0.5,Black,Unchanged,LACK,TRANSPARENT,0.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,0,11,1,F52,0.54,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
544m1gi0223zp820mlk69d7z,a00r66m6-70q4-7426-vs25-040x5y3530c6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/641h5r73-p149-32el-8g6h-h964sa3w5986/content/641h5r73-p149-32el-8g6h-h964sa3w5986,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/641h5r73-p149-32el-8g6h-h964sa3w5986/content/641h5r73-p149-32el-8g6h-h964sa3w5986,2,ssnodden3v.pdf,05637g18-0v37-0145-9z87-s39z7153la51,49165g87-s518-0se3-yz8c-mdy6489t99wc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r13fmv43-f8m1-0295-41y7-452488l5t935/thumbs/r13fmv43-f8m1-0295-41y7-452488l5t935,0.0,0.0,1189,841,20.1,32.1,1175,831,Black,Unchanged,PRINTING,NORMAL,0.61,PREFLIGHT_OK,1,2021-03-01 06:23:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24_Karat,0.04,0.05,0.1,0.0,Unspecified,LINE,TRANSPARENT,0.69,72,0,1,1.4,undefinde,0.79,2,DIN_A0_Quer,Doppelseitig,gestrichen_neues_Profil,Poster
903u4cj3343ly355hyw91n6x,n72q55x0-27b8-5532-oi06-093h0m1711c9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/807q3c98-q625-33up-1a0v-x774mz7j3228/content/807q3c98-q625-33up-1a0v-x774mz7j3228,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/807q3c98-q625-33up-1a0v-x774mz7j3228/content/807q3c98-q625-33up-1a0v-x774mz7j3228,2,boman3w.pdf,00252g81-2t88-0937-2e96-o38r7096tg15,35239a85-w905-5nu9-dy2q-rkc5441h42pp,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z53meq50-z7v0-4929-84q1-050823q7h684/thumbs/z53meq50-z7v0-4929-84q1-050823q7h684,0.0,0.0,932,789,20.1,32.1,920,774,Black,Overprint,PRINTING,TRANSPARENT,0.94,PREFLIGHT_OK,1,2019-10-30 19:59:37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,0,11,1.2,F52,0.18,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
288x4ms9867ut777yly17y0w,a07o08h4-18o9-4963-kt03-908u9m4736p2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/377x7t17-y405-02al-9r8b-r213hl2y3781/content/377x7t17-y405-02al-9r8b-r213hl2y3781,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/377x7t17-y405-02al-9r8b-r213hl2y3781/content/377x7t17-y405-02al-9r8b-r213hl2y3781,2,cbrickham3x.pdf,78642o77-4j40-2121-7g23-h71i9946hr28,37740l34-y250-0dg3-ss1f-cwe5005h94sl,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v65rkw43-j5i7-3079-94g3-473926h9m535/thumbs/v65rkw43-j5i7-3079-94g3-473926h9m535,0.0,0.0,970,789,15.1,32.1,960,774,Black,Knockout,LACK,UNSPECIFIED,0.66,PREFLIGHT_OK,2,2019-03-13 18:19:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MLS,0.02,0.04,0.09,0.0,Knockout,LACK,OPAQUE,0.22,76,0,40,1.2,F47,0.53,1,Freies_Format,Einseitig,angestrichen_altes_Profil,Poster
767w9ba2807bu980pjo08b5n,h73u98f8-67g3-5459-dx70-362d0n6239z7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/970a2d53-q351-76mz-2e1s-j396ho6d4041/content/970a2d53-q351-76mz-2e1s-j396ho6d4041,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/970a2d53-q351-76mz-2e1s-j396ho6d4041/content/970a2d53-q351-76mz-2e1s-j396ho6d4041,2,aisac3y.pdf,49190q37-2h99-3481-0v23-h96c5558nw50,95139n49-x051-5hu3-hz8m-pyr9614n87bj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m31uzp15-z0w1-2311-57n0-230257x9z442/thumbs/m31uzp15-z0w1-2311-57n0-230257x9z442,0.0,0.0,1020,1011,20.1,41.17,1010,997,Cyan,Knockout,LACK,UNSPECIFIED,0.62,PREFLIGHT_OK,2,2015-09-02 01:13:08,Magenta,Unspecified,LACK,TRANSPARENT,0.38,Yellow,Knockout,LACK,OPAQUE,0.97,Black,Overprint,PRINTING,UNSPECIFIED,0.71,Mint,0.01,0.1,0.03,0.0,Unspecified,LACK,TRANSPARENT,0.38,80,0,10,1,F52,0.09,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
248o8tc1458ou323fhi65e7f,l34t27d9-62p7-5769-yd94-040s5t2848v9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886x4z63-s433-45oa-5i2n-d996ez1v6806/content/886x4z63-s433-45oa-5i2n-d996ez1v6806,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/886x4z63-s433-45oa-5i2n-d996ez1v6806/content/886x4z63-s433-45oa-5i2n-d996ez1v6806,2,efrears3z.pdf,70326q03-6g10-0758-0g31-g36j6759ku32,26917f67-v787-6bd7-ol5k-rhd5749e00ry,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k51gpm88-r3k4-4363-64y6-723244g8a060/thumbs/k51gpm88-r3k4-4363-64y6-723244g8a060,0.0,0.0,841,594,15.1,41.17,831,583,Black,Overprint,LINE,UNSPECIFIED,0.95,PREFLIGHT_OK,2,2020-07-20 22:35:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.09,0.05,0.1,0.0,Knockout,LINE,TRANSPARENT,0.4,73,0,10,1.4,F52,0.05,2,DIN_A0_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
792v5kx7429wo050fmy27e0b,c94m66x6-82r0-9288-ue74-357e4z3293k3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/273o6l61-r377-62qz-5a7j-o834uh3m9099/content/273o6l61-r377-62qz-5a7j-o834uh3m9099,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/273o6l61-r377-62qz-5a7j-o834uh3m9099/content/273o6l61-r377-62qz-5a7j-o834uh3m9099,1,lfenner40.pdf,85177b47-1p34-1815-0j38-n64x0620xo49,98798y63-k580-4ly0-ov0y-yle2406u93dn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s71vtg80-i0k6-7460-66h8-985205z5p998/thumbs/s71vtg80-i0k6-7460-66h8-985205z5p998,0.0,0.0,800,789,20.1,41.17,788,777,Cyan,Knockout,PRINTING,TRANSPARENT,0.67,PREFLIGHT_OK,1,2015-07-14 06:14:40,Magenta,Knockout,LINE,UNSPECIFIED,0.95,Yellow,Knockout,PRINTING,OPAQUE,0.44,Black,Knockout,LINE,UNSPECIFIED,0.18,HD_Grau,0,0,0,302,Overprint,PRINTING,OPAQUE,0.31,76,0,10,1,F47,0.92,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,Poster
220i3yd0453rn453oag22y0b,x04y25i6-97h9-5046-ut74-224m5y9231l9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/184z9y96-b748-79wz-1o5i-f744ot4f4715/content/184z9y96-b748-79wz-1o5i-f744ot4f4715,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/184z9y96-b748-79wz-1o5i-f744ot4f4715/content/184z9y96-b748-79wz-1o5i-f744ot4f4715,1,msteinson41.pdf,23358j68-9j46-5434-9m53-a48g5077uv45,10338a75-f368-5ht8-gh8y-wis5963w46ek,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w79ouk61-m8o6-2643-07g5-908223g3z308/thumbs/w79ouk61-m8o6-2643-07g5-908223g3z308,0.0,0.0,932,1000,20.1,41.17,920,987,Cyan,Knockout,PRINTING,OPAQUE,0.61,PREFLIGHT_OK,2,2021-07-10 18:27:15,Magenta,Knockout,LINE,UNSPECIFIED,0.92,Yellow,Overprint,LINE,UNSPECIFIED,0.0,Black,Unspecified,LINE,NORMAL,0.48,Navi,0.08,0.01,0.07,0.0,Unchanged,PRINTING,NORMAL,0.83,70,0,10,1.1,F52,0.76,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
368b9ch7261pn006fld93r5g,s95i12e3-01h2-5756-rj10-927n7q9820x4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/460a1y72-g065-02fk-2w1y-d512hr8a9286/content/460a1y72-g065-02fk-2w1y-d512hr8a9286,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/460a1y72-g065-02fk-2w1y-d512hr8a9286/content/460a1y72-g065-02fk-2w1y-d512hr8a9286,1,gwhitebrook42.pdf,68745l91-1u66-2172-8g08-w40q3837uf06,22024n78-n447-3jx1-cs8t-ugr5478d00bc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w81hxt77-f5b6-4885-26v3-443031m7k076/thumbs/w81hxt77-f5b6-4885-26v3-443031m7k076,0.0,0.0,841,594,20.1,32.1,829,578,Black,Unchanged,PRINTING,NORMAL,0.67,PREFLIGHT_OK,2,2018-06-19 16:35:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.01,0.05,0.09,0.0,Overprint,LINE,OPAQUE,0.4,73,0,27,1.4,F52,0.41,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
123w2gn9528bf855hio14v1f,a59u60u3-10z8-9596-zs98-267g2u7727c1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/245j3l13-k756-51ub-2i7v-w312jh8k2945/content/245j3l13-k756-51ub-2i7v-w312jh8k2945,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/245j3l13-k756-51ub-2i7v-w312jh8k2945/content/245j3l13-k756-51ub-2i7v-w312jh8k2945,1,cdeortega43.pdf,41090r20-5e88-8226-2t42-p57s3216wo99,87021k53-e445-3gg4-pg3p-sqx4847k39jd,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e28muh62-u6j5-7511-70a5-935032s6z041/thumbs/e28muh62-u6j5-7511-70a5-935032s6z041,0.0,0.0,1189,841,15.1,32.1,1178,830,Cyan,Knockout,LACK,UNSPECIFIED,0.55,PREFLIGHT_OK,2,2021-03-17 23:45:09,Magenta,Unspecified,LINE,UNSPECIFIED,0.76,Yellow,Overprint,PRINTING,TRANSPARENT,0.21,Black,Unspecified,PRINTING,UNSPECIFIED,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,10,1.4,F52,0.84,1,DIN_A0_Quer,Einseitig,angestrichen_neues_Profil,Poster
272j1yc1583jf469wig70h9f,j99j32l2-92o5-5109-ow36-953b5r1303x7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/169j3g55-h533-32uf-5v9i-h074om1t8643/content/169j3g55-h533-32uf-5v9i-h074om1t8643,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/169j3g55-h533-32uf-5v9i-h074om1t8643/content/169j3g55-h533-32uf-5v9i-h074om1t8643,2,kdoyley44.pdf,54681o04-5m84-5654-1o80-c23j3731pp92,11681l54-z141-8at9-tc9e-oap2134y04ul,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v84ugd69-d9n0-0899-03t6-993317v8a758/thumbs/v84ugd69-d9n0-0899-03t6-993317v8a758,0.0,0.0,594,841,15.1,32.1,584,830,Cyan,Unspecified,PRINTING,UNSPECIFIED,0.92,PREFLIGHT_OK,2,2016-10-02 01:35:29,Magenta,Unspecified,LACK,TRANSPARENT,0.4,Yellow,Overprint,LACK,OPAQUE,0.23,Black,Unchanged,LINE,UNSPECIFIED,0.09,Carrot,0.02,0.02,0.07,0.0,Knockout,PRINTING,OPAQUE,0.55,77,0,10,1.4,F78,0.38,2,DIN_A1_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
860f9tf4888qn194wkh87z2d,m48j33k7-62z9-4075-gp77-126l9s6637g0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/997e9s27-d403-93ib-6z4s-r550ys9i5719/content/997e9s27-d403-93ib-6z4s-r550ys9i5719,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/997e9s27-d403-93ib-6z4s-r550ys9i5719/content/997e9s27-d403-93ib-6z4s-r550ys9i5719,2,nstot45.pdf,99377d09-8k13-1577-3u91-h41h3567bv13,14957y06-g268-5yi6-tk4o-ipj0001r33kv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s39hsb66-e6v0-0527-84j6-389667k0b977/thumbs/s39hsb66-e6v0-0527-84j6-389667k0b977,0.0,0.0,1020,981,20.1,41.17,1004,968,Cyan,Knockout,PRINTING,UNSPECIFIED,0.66,PREFLIGHT_OK,2,2019-10-08 03:13:29,Magenta,Unspecified,PRINTING,TRANSPARENT,0.52,Yellow,Overprint,LACK,UNSPECIFIED,0.19,Black,Overprint,PRINTING,NORMAL,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1,F51,0.27,1,Freies_Format,Einseitig,gestrichen_neues_Profil,Poster
550h4ja4035of772jzj51h2o,d38z33e9-38q8-5096-tf55-340g9g5077p5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/116m8r76-j103-88uz-8s1b-b272gg1e8898/content/116m8r76-j103-88uz-8s1b-b272gg1e8898,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/116m8r76-j103-88uz-8s1b-b272gg1e8898/content/116m8r76-j103-88uz-8s1b-b272gg1e8898,1,pbaptista46.pdf,56213w70-5f83-4485-7z53-j38z4301yu22,35082k73-d628-3gm1-qa9w-tvd1192m03am,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i66kkm78-g6x9-2724-66l5-703091x0v324/thumbs/i66kkm78-g6x9-2724-66l5-703091x0v324,0.0,0.0,1189,841,20.1,32.1,1175,827,Black,Knockout,LACK,NORMAL,0.5,PREFLIGHT_OK,2,2016-06-09 13:21:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.07,0.02,0.07,0.0,Overprint,LINE,OPAQUE,0.78,71,0,10,1.4,F52,0.29,2,DIN_A0_Quer,Doppelseitig,angestrichen_neues_Profil,Poster
828s0dw4731at141iej92q4u,m48x74q1-08j8-2369-cv31-165d8g1961r2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/223g3w74-f580-57av-2r1q-z932op6v5363/content/223g3w74-f580-57av-2r1q-z932op6v5363,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/223g3w74-f580-57av-2r1q-z932op6v5363/content/223g3w74-f580-57av-2r1q-z932op6v5363,1,rblakelock47.pdf,43491c87-4f40-6401-1w21-c96b8992ii94,58761l93-u531-1kl7-zp4w-gwg2781p22ao,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r87rdd38-x5w9-6931-75h9-636283j5u295/thumbs/r87rdd38-x5w9-6931-75h9-636283j5u295,0.0,0.0,841,594,20.1,41.17,830,578,Black,Unspecified,LACK,UNSPECIFIED,0.41,PREFLIGHT_OK,2,2015-04-18 19:56:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,0,5,1.4,undefinde,0.19,2,DIN_A0_Hoch,Doppelseitig,angestrichen_altes_Profil,Poster
172b7sk8825ur539lld62j9p,o68s71d0-25q5-3267-dw97-832i7z5529w9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/589d0a82-n646-96ex-2m3x-l076zy1v0199/content/589d0a82-n646-96ex-2m3x-l076zy1v0199,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/589d0a82-n646-96ex-2m3x-l076zy1v0199/content/589d0a82-n646-96ex-2m3x-l076zy1v0199,2,abulled48.pdf,33419s39-1a03-6018-7b66-z76p6909sk59,52788d22-n155-2ip8-pf0y-qso9982x20tq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v48ycf93-m1u1-0359-18w1-562777z1a610/thumbs/v48ycf93-m1u1-0359-18w1-562777z1a610,0.0,0.0,594,841,20.1,32.1,581,830,Black,Unchanged,PRINTING,OPAQUE,0.9,PREFLIGHT_OK,2,2019-12-13 00:13:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,0,10,1.4,F47,0.73,1,DIN_A1_Hoch,Einseitig,angestrichen_altes_Profil,Poster
140z9rw4905kp154yyc69e2m,w71d39u3-66e5-9767-ki16-112u9y3088q6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/050s3x06-x241-53rj-7e8o-u633iy8y4682/content/050s3x06-x241-53rj-7e8o-u633iy8y4682,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/050s3x06-x241-53rj-7e8o-u633iy8y4682/content/050s3x06-x241-53rj-7e8o-u633iy8y4682,2,sparades49.pdf,37952b96-0a34-5170-1r17-z16v0143pi09,74112y61-c069-3fo0-id8c-rra8673b60hn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w09fdf64-j4t0-1289-53s0-892840u9j721/thumbs/w09fdf64-j4t0-1289-53s0-892840u9j721,0.0,0.0,932,1000,15.1,32.1,922,988,Cyan,Knockout,LACK,NORMAL,0.01,PREFLIGHT_OK,2,2016-05-29 09:23:33,Magenta,Overprint,PRINTING,UNSPECIFIED,0.03,Yellow,Unspecified,LACK,OPAQUE,0.23,Black,Unchanged,LINE,TRANSPARENT,0.34,MLS,0.04,0.01,0.01,0.0,Overprint,LACK,NORMAL,0.02,76,0,11,1.1,F51,0.11,1,Freies_Format,Einseitig,gestrichen_neues_Profil,Poster
201z0rr9598db118mtt73o7b,l97e39q2-31f8-0978-jc07-532i0z6716z0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/320h2r64-t021-78hs-1l6n-b596xh2d4005/content/320h2r64-t021-78hs-1l6n-b596xh2d4005,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/320h2r64-t021-78hs-1l6n-b596xh2d4005/content/320h2r64-t021-78hs-1l6n-b596xh2d4005,1,lfoucard4a.pdf,61089v47-8z69-6572-7m70-z37d3207ah06,28019f75-e037-4lu1-yz1q-mod9278d78mg,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n95ngh22-c2o6-4400-16z1-174365v3x137/thumbs/n95ngh22-c2o6-4400-16z1-174365v3x137,0.0,0.0,841,594,15.1,32.1,826,580,Black,Unspecified,PRINTING,OPAQUE,0.39,PREFLIGHT_OK,2,2017-09-05 21:07:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,0,11,1.4,F47,0.81,1,DIN_A0_Hoch,Einseitig,angestrichen_altes_Profil,Poster
614f7vw7091lh621ivd80h0t,v64w69d1-13x1-2609-wk10-073x5r8185y6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/792o6f47-t893-34lt-3p6z-m108gm4x8249/content/792o6f47-t893-34lt-3p6z-m108gm4x8249,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/792o6f47-t893-34lt-3p6z-m108gm4x8249/content/792o6f47-t893-34lt-3p6z-m108gm4x8249,1,gkinglesyd4b.pdf,33577r55-9m16-3046-2d45-z17v9940zk57,48759j20-e424-4ia7-br8j-mon4718u24mr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f46uds19-u9g7-2283-56l0-541106x4e111/thumbs/f46uds19-u9g7-2283-56l0-541106x4e111,0.0,0.0,841,594,15.1,32.1,829,583,Cyan,Knockout,LINE,NORMAL,0.23,PREFLIGHT_OK,2,2018-04-23 09:51:05,Magenta,Knockout,PRINTING,NORMAL,0.88,Yellow,Overprint,PRINTING,UNSPECIFIED,0.67,Black,Knockout,PRINTING,UNSPECIFIED,0.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,0,10,1.4,F52,0.58,2,DIN_A0_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
742s8sq0929pg078suf28s5e,c20e86h9-94a2-8594-fd29-062b3l3422d4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/385x2h61-q450-91jv-4u8l-q999xn9j2060/content/385x2h61-q450-91jv-4u8l-q999xn9j2060,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/385x2h61-q450-91jv-4u8l-q999xn9j2060/content/385x2h61-q450-91jv-4u8l-q999xn9j2060,2,dvondracek4c.pdf,45089b01-4g75-8536-9a29-q09a4818rf10,59028a04-x834-7le7-dj6a-jkl1157n28ay,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p76eux54-q8r3-7146-15k5-812568s4s455/thumbs/p76eux54-q8r3-7146-15k5-812568s4s455,0.0,0.0,932,1000,20.1,32.1,921,984,Cyan,Unchanged,LACK,NORMAL,0.77,PREFLIGHT_OK,2,2018-07-26 13:55:22,Magenta,Overprint,LINE,TRANSPARENT,0.92,Yellow,Overprint,PRINTING,UNSPECIFIED,0.45,Black,Unchanged,LINE,UNSPECIFIED,0.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,10,1.1,F51,0.81,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,Poster
278c0xp5142ey511fpv97l0u,p06o56j1-43c3-3652-mz68-955y0j9833p5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/809s9d00-j091-53nk-6n0d-v864jt3j4941/content/809s9d00-j091-53nk-6n0d-v864jt3j4941,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/809s9d00-j091-53nk-6n0d-v864jt3j4941/content/809s9d00-j091-53nk-6n0d-v864jt3j4941,1,sdecarteret4d.pdf,23608n65-2n49-6109-6x54-i61u3945tn55,22276w31-m687-8ls4-sn7m-dmk4462x30pg,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a43jnk07-e5x9-4976-22o6-715810w6i307/thumbs/a43jnk07-e5x9-4976-22o6-715810w6i307,0.0,0.0,841,594,15.1,41.17,827,582,Black,Knockout,LACK,UNSPECIFIED,0.41,PREFLIGHT_OK,2,2018-11-11 12:33:47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,0,10,1.4,F47,0.22,2,DIN_A0_Hoch,Doppelseitig,angestrichen_altes_Profil,Poster
